Trace
Swept SA
A.08.55,N9000A
89100000,-24.4502145495716
89200000,-24.5089135046804
89300000,-24.5051428563345
89400000,-24.5234203033256
89500000,-24.5549266075188
89600000,-24.6026015149591
89700000,-24.6054452952144
89800000,-24.6582647582333
89900000,-24.6985903005613
90000000,-24.7109882554625
90100000,-24.7542535438355
90200000,-24.7512178320009
90300000,-24.7783145171267
90400000,-24.8193749959659
90500000,-24.8369175064458
90600000,-24.8838574773749
90700000,-24.8808217655402
90800000,-24.9365809746041
90900000,-24.9688222153086
91000000,-25.0040032020579
91100000,-25.0362444427624
91200000,-25.0479074611524
91300000,-25.0889679399916
91400000,-25.1403175299881
91500000,-25.135811945131
91600000,-25.1739326779254
91700000,-25.1944149344501
91800000,-25.2560536356038
91900000,-25.261837161904
92000000,-25.2881989105186
92100000,-25.3468978656274
92200000,-25.373259614242
92300000,-25.3871274421657
92400000,-25.4436215877407
92500000,-25.446465367996
92600000,-25.5110438151946
92700000,-25.5668030242584
92800000,-25.583610598227
92900000,-25.5842495689486
93000000,-25.6429485240574
93100000,-25.6781295108068
93200000,-25.7044912594214
93300000,-25.7367325001258
93400000,-25.7836724710549
93500000,-25.8129739657144
93600000,-25.8599139366435
93700000,-25.8745167010784
93800000,-25.8949989576032
93900000,-25.9566376587569
94000000,-26.0116619313095
94100000,-25.9858431876268
94200000,-26.0349879680895
94300000,-26.07678338344
94400000,-26.0899162748525
94500000,-26.1500851029837
94600000,-26.20731418507
94700000,-26.2020736637017
94800000,-26.2556280632318
94900000,-26.2731705737117
95000000,-26.3259900367306
95100000,-26.36117102348
95200000,-26.3926773276732
95300000,-26.4285932509338
95400000,-26.510810174402
95500000,-26.5717139390444
95600000,-26.5635336716312
95700000,-26.6104736425603
95800000,-26.6397751372198
95900000,-26.6573176476997
96000000,-26.6777999042245
96100000,-26.7482578435129
96200000,-26.795197814442
96300000,-26.8186198170117
96400000,-26.8640899149183
96500000,-26.8617891395949
96600000,-26.956499983754
96700000,-26.9916809705034
96800000,-27.0680184018816
96900000,-27.0348502930866
97000000,-27.1207418991109
97100000,-27.1757661716635
97200000,-27.2234410791038
97300000,-27.2115861291344
97400000,-27.2379478777491
97500000,-27.3084058170375
97600000,-27.3818035023709
97700000,-27.3956713302946
97800000,-27.4139487772857
97900000,-27.487346462619
98000000,-27.5401659256379
98100000,-27.625322595151
98200000,-27.6281663754062
98300000,-27.6537931875096
98400000,-27.6779501265906
98500000,-27.7307695896095
98600000,-27.7828541161172
98700000,-27.8217097854227
98800000,-27.8686497563518
98900000,-27.8920717589215
99000000,-27.9684091902998
99100000,-28.009469669139
99200000,-28.0534698940232
99300000,-28.0798316426378
99400000,-28.2142290584033
99500000,-28.2119282830799
99600000,-28.2324105396047
99700000,-28.2911094947134
99800000,-28.3468687037773
99900000,-28.4224711986443
100000000,-28.4017970105402
100100000,-28.4700501402949
100200000,-28.5669657939877
100300000,-28.5933275426023
100400000,-28.6461470056212
100500000,-28.6541353414551
100600000,-28.7400269474794
100700000,-28.8516413313967
100800000,-28.844930937006
100900000,-28.8837866063115
101000000,-28.9307265772406
101100000,-29.0100037546638
101200000,-29.0569437255929
101300000,-29.0715464900278
101400000,-29.1243659530467
101500000,-29.1940889558239
101600000,-29.2741010697584
101700000,-29.300462818373
101800000,-29.3591617734818
101900000,-29.4061017444108
102000000,-29.5177161283282
102100000,-29.5205599085834
102200000,-29.5873431653157
102300000,-29.6115001043967
102400000,-29.646681091146
102500000,-29.7965121736474
102600000,-29.7956812713465
102700000,-29.8521754169215
102800000,-29.9285128482998
102900000,-30.0166092638578
103000000,-30.051055314096
103100000,-30.0516942848175
103200000,-30.1486099385103
103300000,-30.2661038145175
103400000,-30.2454296264133
103500000,-30.2835503592076
103600000,-30.3451890603613
103700000,-30.4038880154701
103800000,-30.5096229072976
103900000,-30.5595026242716
104000000,-30.5976233570659
104100000,-30.6622018042645
104200000,-30.7591174579572
104300000,-30.8236959051558
104400000,-30.8493227172592
104500000,-30.8764194023851
104600000,-31.0144915007067
104700000,-31.0496724874561
104800000,-31.1046967600087
104900000,-31.1347331911795
105000000,-31.2287090988273
105100000,-31.3168055143853
105200000,-31.3960826918085
105300000,-31.4841791073665
105400000,-31.5605165387448
105500000,-31.6280347319883
105600000,-31.6632157187377
105700000,-31.7064810071106
105800000,-31.7835533750001
105900000,-31.8973725684512
106000000,-31.9413727933353
106100000,-32.0037464310002
106200000,-32.0477466558844
106300000,-32.2093367225654
106400000,-32.2408430267586
106500000,-32.2995419818674
106600000,-32.3472168893077
106700000,-32.4764697494946
106800000,-32.5645661650526
106900000,-32.6203253741164
107000000,-32.6555063608658
107100000,-32.7546268240922
107200000,-32.8258196998919
107300000,-32.8639404326862
107400000,-32.9873138007833
107500000,-33.0504223749594
