Trace
Swept SA
A.08.55,N9000A
81100000,-59.9358898405168
81200000,-59.7042898020342
81300000,-58.7575965381244
81400000,-58.8045374373982
81500000,-58.4722510968771
81600000,-58.8807807596763
81700000,-59.4862734074853
81800000,-59.5133710209558
81900000,-59.4919628246852
82000000,-59.2802060720059
82100000,-60.3149016423734
82200000,-60.1090243817839
82300000,-59.5680160720733
82400000,-59.5039815581514
82500000,-58.4779151510287
82600000,-58.9415650521701
82700000,-59.2876251115147
82800000,-59.2647470422216
82900000,-59.0970864802161
83000000,-59.1087504269509
83100000,-59.5319788199747
83200000,-59.5539318778667
83300000,-58.4977330737835
83400000,-58.4586864012433
83500000,-59.3081779707808
83600000,-59.3257214096054
83700000,-59.266831451262
83800000,-59.3255313347155
83900000,-59.0549796611377
84000000,-59.667821674059
84100000,-59.6662567635916
84200000,-59.6308847736076
84300000,-59.5345130531914
84400000,-59.4601894281122
84500000,-59.4483354064876
84600000,-59.5614205917721
84700000,-59.7604933488706
84800000,-59.8096390576781
84900000,-59.2392332875183
85000000,-59.0825967731813
85100000,-59.103814894562
85200000,-59.103719857117
85300000,-59.6004419012639
85400000,-59.0564938455084
85500000,-58.6742318222236
85600000,-59.7030479005013
85700000,-60.1218666744577
85800000,-59.5970269679942
85900000,-59.6704255816723
86000000,-58.7854669847059
86100000,-59.0301058055007
86200000,-58.4854228132339
86300000,-59.1849873344804
86400000,-59.2841087260516
86500000,-58.9231598615925
86600000,-58.7025838707784
86700000,-59.1640289623861
86800000,-59.6872087209373
86900000,-58.5406127259728
87000000,-58.6669267684595
87100000,-58.760903604452
87200000,-59.6838888251126
87300000,-59.6448421525724
87400000,-59.4014831299102
87500000,-57.9315150700043
87600000,-59.391003943863
87700000,-58.5663101408175
87800000,-58.698503675394
87900000,-59.5038990542577
88000000,-59.0922395705237
88100000,-58.8790129448219
88200000,-59.5249271007485
88300000,-59.4917599202982
88400000,-59.5210623433024
88500000,-59.576822480711
88600000,-59.1188619967695
88700000,-58.3977942418074
88800000,-59.2267075890305
88900000,-59.4441537589097
89000000,-59.4675766898241
89100000,-59.0059415233265
89200000,-58.911774612444
89300000,-59.214473417626
89400000,-58.5838028535453
89500000,-58.5469609905388
89600000,-58.8290815734064
89700000,-59.8843553660884
89800000,-59.1140468648739
89900000,-58.9669645251829
90000000,-59.330663060797
90100000,-59.2313515943359
90200000,-58.8520293170961
90300000,-59.1488486301882
90400000,-58.3902991131534
90500000,-58.662865521375
90600000,-59.0456724062811
90700000,-59.8018270388923
90800000,-59.1248554746041
90900000,-59.4010965653818
91000000,-59.3245681307689
91100000,-58.9246676312145
91200000,-59.0605358483472
91300000,-58.9332967944594
91400000,-59.3006700126297
91500000,-59.327032689589
91600000,-59.065300254146
91700000,-59.3650593132831
91800000,-58.956339575594
91900000,-59.3340019049215
92000000,-59.1678112159385
92100000,-59.0471865906518
92200000,-59.079428759701
92300000,-59.2821761993556
92400000,-59.4195142895108
92500000,-59.1783600763822
92600000,-59.3054090553801
92700000,-58.765870618692
92800000,-58.4938490720918
92900000,-58.1586229855258
93000000,-58.2114433768894
93100000,-58.9521643427648
93200000,-58.8491781937475
93300000,-58.9813717283241
93400000,-59.3105282479104
93500000,-58.8871097799967
93600000,-58.9340506792705
93700000,-58.7516913870404
93800000,-58.4458627609235
93900000,-58.7970673758467
94000000,-58.4368534478989
94100000,-59.0394063496629
94200000,-58.5469038496935
94300000,-58.2594486363575
94400000,-58.6598939975331
94500000,-59.0625441682425
94600000,-58.9037028443717
94700000,-59.0336915694146
94800000,-58.7624049593256
94900000,-58.9614777164241
95000000,-59.1326228860958
95100000,-58.7481560532774
95200000,-58.5827003008056
