Trace
Swept SA
A.08.55,N9000A
79300000,-22.5198551998897
79400000,-22.5168196089047
79500000,-22.5358321132566
79600000,-22.5305917127379
79700000,-22.5870859791626
79800000,-22.6016888644471
79900000,-22.6214363053103
80000000,-22.6220753968814
80100000,-22.6388830916997
80200000,-22.6395221832709
80300000,-22.6923417671394
80400000,-22.7091494619576
80500000,-22.7274270297983
80600000,-22.7537888992625
80700000,-22.7566328003674
80800000,-22.8182716223707
80900000,-22.8181757774306
81000000,-22.8151401864456
81100000,-22.8326828177751
81200000,-22.8700687349078
81300000,-22.8618885883442
81400000,-22.9051539975667
81500000,-22.9087328351828
81600000,-22.9321549586021
81700000,-22.970275812246
81800000,-22.9643004752161
81900000,-22.9730238684108
82000000,-23.0170242141445
82100000,-23.034566845474
82200000,-23.0374107465789
82300000,-23.0843508383575
82400000,-23.0901344855073
82500000,-23.1282553391512
82600000,-23.1575569546604
82700000,-23.1545213636754
82800000,-23.1808832331396
82900000,-23.2131245946937
83000000,-23.2343419085793
83100000,-23.223956952482
83200000,-23.2473790759013
83300000,-23.2832951200115
83400000,-23.3206810371442
83500000,-23.3183803826705
83600000,-23.3418025060898
83700000,-23.3652246295091
83800000,-23.3974659910632
83900000,-23.4150086223926
84000000,-23.4347560632558
84100000,-23.4353951548269
84200000,-23.4764557545158
84300000,-23.4881188937554
84400000,-23.5086012711298
84500000,-23.525408965948
84600000,-23.5547105814572
84700000,-23.5847471334775
84800000,-23.6052295108519
84900000,-23.6345311263611
85000000,-23.6513388211793
85100000,-23.6754958811099
85200000,-23.6871590203495
85300000,-23.6841234293645
85400000,-23.7362080767218
85500000,-23.7603651366523
85600000,-23.7632090377572
85700000,-23.7807516690866
85800000,-23.8269568243541
85900000,-23.83641515406
86000000,-23.8892347379285
86100000,-23.9031026867019
86200000,-23.9243200005875
86300000,-23.9418626319169
86400000,-23.974103993471
86500000,-24.00928510107
86600000,-23.9937555893941
86700000,-24.0032139191
86800000,-24.0589732490135
86900000,-24.0618171501183
87000000,-24.0940585116724
87100000,-24.1086613969569
87200000,-24.1497219966458
87300000,-24.1812284216886
87400000,-24.1848072593047
87500000,-24.2111691287689
87600000,-24.2316515061433
87700000,-24.2697723597872
87800000,-24.2814354990268
87900000,-24.3188214161595
88000000,-24.3282797458655
88100000,-24.3517018692848
88200000,-24.3839432308388
88300000,-24.3889919414774
88400000,-24.4337272237224
88500000,-24.4769926329449
88600000,-24.4746919784711
88700000,-24.5238368797835
88800000,-24.5303554634445
88900000,-24.5684763170884
89000000,-24.5977779325976
89100000,-24.6212000560169
89200000,-24.6358029413014
89300000,-24.6202734296255
89400000,-24.7149843946342
89500000,-24.7295872799187
89600000,-24.7618286414728
89700000,-24.791130256982
89800000,-24.7822151739071
89900000,-24.8320950117307
90000000,-24.8496376430602
90100000,-24.8664453378784
90200000,-24.8869277152528
90300000,-24.9375424895876
90400000,-24.9374466446476
90500000,-24.9777723078252
90600000,-25.0041341772894
90700000,-25.0312309832649
90800000,-25.0487736145943
90900000,-25.0545572617441
91000000,-25.1037021630565
91100000,-25.1513771913464
91200000,-25.1858233624342
91300000,-25.2129201684096
91400000,-25.2414868474075
91500000,-25.2744631454728
91600000,-25.3125839991167
91700000,-25.3448253606708
91800000,-25.3623679920003
91900000,-25.3887298614645
92000000,-25.4150917309287
92100000,-25.4502728385277
92200000,-25.4648757238123
92300000,-25.4787436725856
92400000,-25.5139247801846
92500000,-25.5704190466093
92600000,-25.6033953446746
92700000,-25.5966850711334
92800000,-25.649504655002
92900000,-25.681746016556
93000000,-25.7081078860203
93100000,-25.7285902633946
93200000,-25.7667111170386
93300000,-25.8070367802162
93400000,-25.8517720624612
93500000,-25.8391822968302
93600000,-25.889797071165
93700000,-25.9337974168987
93800000,-25.9425208100935
93900000,-25.995340393962
94000000,-26.0481599778305
94100000,-26.0539436249803
94200000,-26.0803054944445
94300000,-26.1323901418018
94400000,-26.1536074556874
94500000,-26.1829090711966
94600000,-26.2298491629753
94700000,-26.2503315403496
94800000,-26.2671392351679
94900000,-26.3118745174129
95000000,-26.3352966408322
95100000,-26.3881162247007
95200000,-26.4056588560302
95300000,-26.4908156463928
95400000,-26.4877800554078
95500000,-26.4751902897768
95600000,-26.5258050641117
95700000,-26.5962631242497
95800000,-26.6248298032477
