Trace
Swept SA
A.08.55,N9000A
74300000,-18.0187911627256
74400000,-18.0157571537719
74500000,-18.0134580813293
74600000,-17.9979301516847
74700000,-17.9956310792422
74800000,-18.0124403560916
74900000,-18.0035268550481
75000000,-18.0034325921393
75100000,-18.0040732657417
75200000,-18.0032440663216
75300000,-18.0112341050363
75400000,-18.0037904770152
75500000,-17.9970817855053
75600000,-17.9918429670179
75700000,-17.9968932596877
75800000,-17.9975339332901
75900000,-18.006258908516
76000000,-18.0046947725848
76100000,-17.9965162080524
76200000,-17.991277389565
76300000,-17.9875084441
76400000,-17.9874141811912
76500000,-17.9939343468834
76600000,-18.0107436237329
76700000,-17.9996253131556
76800000,-17.9965913042019
76900000,-17.999436787338
77000000,-17.995667841873
77100000,-17.9896940868744
77200000,-17.9873950144319
77300000,-17.9931802436129
77400000,-17.9894112981479
77500000,-17.9900519717503
77600000,-17.9928974548864
77700000,-17.9891285094215
77800000,-17.9956486751137
77900000,-17.9955544122049
78000000,-17.9807614190715
78100000,-17.9836069022076
78200000,-17.9893921313886
78300000,-17.9915026780135
78400000,-17.989203605571
78500000,-17.9846997235948
78600000,-17.9824006511523
78700000,-17.9859810707996
78800000,-17.9858868078908
78900000,-17.982852798937
79000000,-17.972469424871
79100000,-17.9642908603386
79200000,-17.9884495023004
79300000,-17.9817408107905
79400000,-17.9823814843929
79500000,-17.9874317770627
79600000,-17.9851327046202
79700000,-17.9850384417114
79800000,-17.9812694962465
79900000,-17.9811752333376
80000000,-17.975201478339
80100000,-17.9787818979863
80200000,-17.9720732064764
80300000,-17.9697741340339
80400000,-17.9755593632149
80500000,-17.9754651003061
80600000,-17.9834551390208
80700000,-17.9686621458874
80800000,-17.9693028194898
80900000,-17.9750880486708
81000000,-17.965439611116
81100000,-17.9682850942521
81200000,-17.9659860218096
81300000,-17.9717712509906
81400000,-17.9738817976155
81500000,-17.9657032330832
81600000,-17.9714884622642
81700000,-17.9713941993554
81800000,-17.9654204443567
81900000,-17.9682659274928
82000000,-17.9652319185391
82100000,-17.9651376556302
82200000,-17.9613687101653
82300000,-17.9561298916779
82400000,-17.9641199303926
82500000,-17.9588811119051
82600000,-17.9668711506199
82700000,-17.966776887711
82800000,-17.9674175613135
82900000,-17.9636486158485
83000000,-17.961349543406
83100000,-17.9605203439859
83200000,-17.9552815254985
83300000,-17.9544523260784
83400000,-17.9521532536359
83500000,-17.9638179749068
83600000,-17.9659285215317
83700000,-17.9570150204881
83800000,-17.9539810115343
83900000,-17.9597662407154
84000000,-17.9574671682729
84100000,-17.9544331593191
84200000,-17.96609788059
84300000,-17.9630638716362
84400000,-17.9622346722162
84500000,-17.9540561076839
84600000,-17.9502871622189
84700000,-17.9538675818662
84800000,-17.9559781284911
84900000,-17.9507393100037
85000000,-17.9432956819825
85100000,-17.9387918000063
85200000,-17.9533962673221
85300000,-17.955506813947
85400000,-17.9385090112799
85500000,-17.9494387960395
85600000,-17.947139723597
85700000,-17.946310524177
85800000,-17.9432765152232
85900000,-17.9490617444043
86000000,-17.9408831798719
86100000,-17.9400539804518
86200000,-17.9436344000992
86300000,-17.9508895023027
86400000,-17.9405061282366
86500000,-17.9492311034626
86600000,-17.9314983642842
86700000,-17.9306691648642
86800000,-17.9217556638206
86900000,-17.922396337423
87000000,-17.9311213126489
87100000,-17.927352367184
87200000,-17.9191738026516
87300000,-17.9278987778776
87400000,-17.9292743879912
87500000,-17.924770506015
87600000,-17.9276159891511
87700000,-17.9216422341525
87800000,-17.9208130347324
87900000,-17.915574216245
88000000,-17.9147450168249
88100000,-17.9183254364723
88200000,-17.9123516814736
88300000,-17.9240164027445
88400000,-17.9209823937907
88500000,-17.9172134483258
88600000,-17.9119746298383
88700000,-17.9170249225081
88800000,-17.9139909135544
88900000,-17.9080171585557
89000000,-17.9057180861132
89100000,-17.920322553429
89200000,-17.9143487984303
89300000,-17.9113147894766
89400000,-17.9193048281913
89500000,-17.9133310731927
89600000,-17.9080922547052
89700000,-17.9102028013301
89800000,-17.9079037288876
89900000,-17.9195684501585
90000000,-17.9099200126036
90100000,-17.9164401782959
90200000,-17.919285661432
90300000,-17.9074324143435
90400000,-17.9132176435245
90500000,-17.9123884441045
90600000,-17.907149625617
90700000,-17.9004409341072
90800000,-17.8981418616646
90900000,-17.9068668368906
91000000,-17.9067725739818
91100000,-17.906678311073
91200000,-17.9036443021192
91300000,-17.9057548487441
91400000,-17.9034557763016
91500000,-17.9026265768815
91600000,-17.9062069965289
91700000,-17.90611273362
91800000,-17.9001389786214
91900000,-17.9000447157126
92000000,-17.9028901988487
92100000,-17.8939766978051
92200000,-17.9049064825647
92300000,-17.9026074101222
92400000,-17.8988384646573
92500000,-17.8965393922147
92600000,-17.8986499388396
92700000,-17.8963508663971
92800000,-17.8933168574434
92900000,-17.8932225945345
93000000,-17.9019475697605
93100000,-17.8981786242955
93200000,-17.8944096788306
93300000,-17.8928455428993
93400000,-17.9045102641701
93500000,-17.9036810647501
93600000,-17.8955025002177
93700000,-17.8954082373089
93800000,-17.8923742283552
93900000,-17.8981594575362
94000000,-17.8973302581162
94100000,-17.8920914396287
94200000,-17.8912622402087
94300000,-17.9029269614795
