Trace
Swept SA
A.08.55,N9000A
82300000,-18.1506520581207
82400000,-18.1476179887422
82500000,-18.1541380940096
82600000,-18.1481642785862
82700000,-18.1532145108311
82800000,-18.1509153779638
82900000,-18.1567005467201
83000000,-18.1558712868752
83100000,-18.150632407963
83200000,-18.1564175767192
83300000,-18.1585280629193
83400000,-18.1562289300519
83500000,-18.1524599241622
83600000,-18.1619197754746
83700000,-18.1618254521409
83800000,-18.1617311288073
83900000,-18.1697211070972
84000000,-18.1703617202748
84100000,-18.1732071429861
84200000,-18.1642935815177
84300000,-18.1583197660943
84400000,-18.1604302522943
84500000,-18.1610708654719
84600000,-18.1720005898068
84700000,-18.1667617108945
84800000,-18.1688721970946
84900000,-18.1695128102722
85000000,-18.1694184869386
85100000,-18.1722639096499
85200000,-18.1765792053836
85300000,-18.1691355169377
85400000,-18.1771254952276
85500000,-18.1718866163154
85600000,-18.1769368485604
85700000,-18.1739027791818
85800000,-18.1708687098033
85900000,-18.1862080532055
86000000,-18.1772944917371
86100000,-18.1794049779372
86200000,-18.1771058450699
86300000,-18.176276585225
86400000,-18.1710377063128
86500000,-18.1731481925129
86600000,-18.1671743770894
86700000,-18.1648752442221
86800000,-18.1618411748435
86900000,-18.1617468515099
87000000,-18.1675320202661
87100000,-18.1667027604213
87200000,-18.1666084370876
87300000,-18.1643093042203
87400000,-18.1605402983306
87500000,-18.1663254670868
87600000,-18.1662311437532
87700000,-18.1631970743746
87800000,-18.1608979415073
87900000,-18.1600686816625
88000000,-18.163649040885
88100000,-18.1694342096412
88200000,-18.1752193783974
88300000,-18.1685106264627
88400000,-18.1662114935954
88500000,-18.1742014718853
88600000,-18.171902339018
88700000,-18.1718080156844
88800000,-18.1709787558395
88900000,-18.1708844325059
89000000,-18.1649106170824
89100000,-18.1736355318836
89200000,-18.1647219704152
89300000,-18.1653625835928
89400000,-18.1623285142143
89500000,-18.176197984594
89600000,-18.1768385977716
89700000,-18.1760093379268
89800000,-18.1700355225033
89900000,-18.1647966435911
90000000,-18.1676420663024
90100000,-18.1822464731933
90200000,-18.1814172133485
90300000,-18.1813228900149
90400000,-18.1790237571476
90500000,-18.175989687769
90600000,-18.181039920014
90700000,-18.1809455966804
90800000,-18.1786464638131
90900000,-18.1807569500132
91000000,-18.1843373092357
91100000,-18.1783634938122
91200000,-18.1812089165235
91300000,-18.1928735773696
91400000,-18.1839600159012
91500000,-18.1838656925676
91600000,-18.1778918771441
91700000,-18.1895565379902
91800000,-18.1835827225667
91900000,-18.1893678913229
92000000,-18.1922133140342
92100000,-18.1877093716332
92200000,-18.1736512545862
92300000,-18.1853159154323
